scenario_id	name	minimal_pair_group	scenario_version	claim	object	truth	belief	evidence_source	reliable	defeater	gettier	guessing	paraphrase_id	example_id	scenario_text	split_group	split
s01671	Gray	mpee8ab477862f9410	epistemic-v3	the blue jar contains sugar	the contents of the blue jar	True	True	memory	True	True	False	False	0	s01671-p0	Gray considered whether the blue jar contains sugar. Gray recalled an earlier check of the contents of the blue jar, which appeared to support the proposition. the memory was normally dependable. Gray accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mpee8ab477862f9410	coding
s01671	Gray	mpee8ab477862f9410	epistemic-v3	the blue jar contains sugar	the contents of the blue jar	True	True	memory	True	True	False	False	1	s01671-p1	For Gray, the proposition under consideration was that the blue jar contains sugar. Events matched the claim. Gray recalled an earlier check of the contents of the blue jar, which appeared to support the proposition; the memory was normally dependable. Gray accepted the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mpee8ab477862f9410	coding
s01671	Gray	mpee8ab477862f9410	epistemic-v3	the blue jar contains sugar	the contents of the blue jar	True	True	memory	True	True	False	False	2	s01671-p2	The issue was whether the blue jar contains sugar. Gray recalled an earlier check of the contents of the blue jar, which appeared to support the proposition, and the memory was normally dependable. Gray's resulting position was described as follows: Gray accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mpee8ab477862f9410	coding
s01672	Blair	mp51d1db15ba89ddef	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	memory	True	False	False	False	0	s01672-p0	Blair considered whether the meeting is in room twelve. Blair recalled an earlier check of the meeting room, which appeared to support the proposition. the memory was normally dependable. Blair accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp51d1db15ba89ddef	coding
s01672	Blair	mp51d1db15ba89ddef	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	memory	True	False	False	False	1	s01672-p1	For Blair, the proposition under consideration was that the meeting is in room twelve. Events matched the claim. Blair recalled an earlier check of the meeting room, which appeared to support the proposition; the memory was normally dependable. Blair accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mp51d1db15ba89ddef	coding
s01672	Blair	mp51d1db15ba89ddef	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	memory	True	False	False	False	2	s01672-p2	The issue was whether the meeting is in room twelve. Blair recalled an earlier check of the meeting room, which appeared to support the proposition, and the memory was normally dependable. Blair's resulting position was described as follows: Blair accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mp51d1db15ba89ddef	coding
s01673	Blair	mp51d1db15ba89ddef	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	memory	True	True	False	False	0	s01673-p0	Blair considered whether the meeting is in room twelve. Blair recalled an earlier check of the meeting room, which appeared to support the proposition. the memory was normally dependable. Blair accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp51d1db15ba89ddef	coding
s01673	Blair	mp51d1db15ba89ddef	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	memory	True	True	False	False	1	s01673-p1	For Blair, the proposition under consideration was that the meeting is in room twelve. Events matched the claim. Blair recalled an earlier check of the meeting room, which appeared to support the proposition; the memory was normally dependable. Blair accepted the claim. Separate coincidence was absent from the outcome. Credible contrary information was available but left unresolved.	family|mp51d1db15ba89ddef	coding
s01673	Blair	mp51d1db15ba89ddef	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	memory	True	True	False	False	2	s01673-p2	The issue was whether the meeting is in room twelve. Blair recalled an earlier check of the meeting room, which appeared to support the proposition, and the memory was normally dependable. Blair's resulting position was described as follows: Blair accepted the claim. Events matched the claim. Credible contrary information was available but left unresolved. Separate coincidence was absent from the outcome.	family|mp51d1db15ba89ddef	coding
s01674	Gray	mpeacd6e5c218e667b	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	memory	True	False	False	False	0	s01674-p0	Gray considered whether the meeting is in room twelve. Gray recalled an earlier check of the meeting room, which appeared to support the proposition. the memory was normally dependable. Gray accepted the claim. Events matched the claim. Contrary information was absent. Separate coincidence was absent from the outcome.	family|mpeacd6e5c218e667b	evaluation
s01674	Gray	mpeacd6e5c218e667b	epistemic-v3	the meeting is in room twelve	the meeting room	True	True	memory	True	False	False	False	1	s01674-p1	For Gray, the proposition under consideration was that the meeting is in room twelve. Events matched the claim. Gray recalled an earlier check of the meeting room, which appeared to support the proposition; the memory was normally dependable. Gray accepted the claim. Separate coincidence was absent from the outcome. Contrary information was absent.	family|mpeacd6e5c218e667b	evaluation
