example_id	scenario_id	paraphrase_id	split	predicate	label	stable	confidence	forward_label	reversed_label	forward_margin	reversed_margin
s01707-p0	s01707	0	evaluation	justified	True	True	0.9999999996469986	True	True	21.764549255371094	27.92972183227539
s01707-p0	s01707	0	evaluation	lucky_guessed	False	True	0.9999999999846103	False	False	27.28121566772461	24.897323608398438
s01707-p1	s01707	1	evaluation	knows	False	True	0.9262511100287861	False	False	3.9129409790039062	2.5304794311523438
s01707-p1	s01707	1	evaluation	believes	True	True	0.999999999980159	True	True	24.643264770507812	29.910369873046875
s01707-p1	s01707	1	evaluation	true	True	True	0.9999985250705963	True	True	13.426898956298828	17.304100036621094
s01707-p1	s01707	1	evaluation	justified	True	True	0.9999998420088322	True	True	15.660726547241211	19.220478057861328
s01707-p1	s01707	1	evaluation	lucky_guessed	False	True	0.9999999987587239	False	False	22.890445709228516	20.507125854492188
s01707-p2	s01707	2	evaluation	knows	True	True	0.9992734072370352	True	True	7.226417541503906	10.389774322509766
s01707-p2	s01707	2	evaluation	believes	True	True	0.9999999999987392	True	True	27.39934539794922	31.74924087524414
s01707-p2	s01707	2	evaluation	true	True	True	0.9999994862248707	True	True	14.48147964477539	19.55731201171875
s01707-p2	s01707	2	evaluation	justified	True	True	0.9999999995179956	True	True	21.453067779541016	25.54914093017578
s01707-p2	s01707	2	evaluation	lucky_guessed	False	True	0.999999999982962	False	False	27.576316833496094	24.795570373535156
s01708-p0	s01708	0	coding	knows	True	True	0.9999999999992888	True	True	27.97186279296875	32.590614318847656
s01708-p0	s01708	0	coding	believes	True	True	0.9999999999999853	True	True	31.85928726196289	34.56045913696289
s01708-p0	s01708	0	coding	true	True	True	0.9999999999997504	True	True	29.018878936767578	32.57408905029297
s01708-p0	s01708	0	coding	justified	True	True	0.9999999999999865	True	True	31.939781188964844	35.37472915649414
s01708-p0	s01708	0	coding	lucky_guessed	False	True	0.9999999999999114	False	False	31.608346939086914	30.05445098876953
s01708-p1	s01708	1	coding	knows	True	True	0.9999999999997011	True	True	28.838855743408203	33.4608154296875
s01708-p1	s01708	1	coding	believes	True	True	0.9999999999999889	True	True	32.1297607421875	34.65665054321289
s01708-p1	s01708	1	coding	true	True	True	0.9999999999999694	True	True	31.116138458251953	34.140106201171875
s01708-p1	s01708	1	coding	justified	True	True	0.9999999999999933	True	True	32.65609359741211	35.94645690917969
s01708-p1	s01708	1	coding	lucky_guessed	False	True	0.9999999999997546	False	False	30.637256622314453	29.036067962646484
s01708-p2	s01708	2	coding	knows	True	True	0.9999999999487545	True	True	23.694393157958984	27.979976654052734
s01708-p2	s01708	2	coding	believes	True	True	0.9999999999999569	True	True	30.776409149169922	32.95653533935547
s01708-p2	s01708	2	coding	true	True	True	0.9999999999727103	True	True	24.324512481689453	28.724010467529297
s01708-p2	s01708	2	coding	justified	True	True	0.9999999999999296	True	True	30.283458709716797	33.766597747802734
s01708-p2	s01708	2	coding	lucky_guessed	False	True	0.9999999999995833	False	False	31.153057098388672	28.50650405883789
s01709-p0	s01709	0	coding	knows	True	True	0.9995951489405899	True	True	7.811586380004883	13.897054672241211
s01709-p0	s01709	0	coding	believes	True	True	0.9999999999993139	True	True	28.0078125	33.50289535522461
s01709-p0	s01709	0	coding	true	True	True	0.999999976496945	True	True	17.56613540649414	23.182613372802734
s01709-p0	s01709	0	coding	justified	True	True	0.9999999997455757	True	True	22.092018127441406	29.405967712402344
s01709-p0	s01709	0	coding	lucky_guessed	False	True	0.9999999999672972	False	False	27.64474868774414	24.143558502197266
s01709-p1	s01709	1	coding	knows		False	0.719136365007732	False	False	3.742025375366211	0.9401817321777344
s01709-p1	s01709	1	coding	believes	True	True	0.9999999999927933	True	True	25.656005859375	31.67101287841797
s01709-p1	s01709	1	coding	true	True	True	0.9999998317159563	True	True	15.597612380981445	19.129608154296875
s01709-p1	s01709	1	coding	justified	True	True	0.9999995186895799	True	True	14.5467529296875	19.152118682861328
s01709-p1	s01709	1	coding	lucky_guessed	False	True	0.9999999928758618	False	False	22.294178009033203	18.759777069091797
s01709-p2	s01709	2	coding	knows	True	True	0.956914863402807	True	True	3.100536346435547	6.373849868774414
s01709-p2	s01709	2	coding	believes	True	True	0.9999999999913278	True	True	25.470897674560547	30.906005859375
s01709-p2	s01709	2	coding	true	True	True	0.9999642728846329	True	True	10.239564895629883	15.494701385498047
s01709-p2	s01709	2	coding	justified	True	True	0.9999999954326573	True	True	19.204334259033203	24.37664794921875
s01709-p2	s01709	2	coding	lucky_guessed	False	True	0.9999999999102885	False	False	27.01620864868164	23.134422302246094
s01710-p0	s01710	0	coding	knows	True	True	0.9999999999996187	True	True	28.595577239990234	31.744304656982422
s01710-p0	s01710	0	coding	believes	True	True	0.9999999999999836	True	True	31.74217987060547	33.17445373535156
s01710-p0	s01710	0	coding	true	True	True	0.9999999999999105	True	True	30.045940399169922	32.02119445800781
s01710-p0	s01710	0	coding	justified	True	True	0.9999999999999927	True	True	32.53569793701172	34.79838943481445
s01710-p0	s01710	0	coding	lucky_guessed	False	True	0.9999999999999754	False	False	32.28387641906738	31.33440399169922
s01710-p1	s01710	1	coding	knows	True	True	0.9999999999998259	True	True	29.379638671875	32.86117935180664
s01710-p1	s01710	1	coding	believes	True	True	0.9999999999999891	True	True	32.14728927612305	33.69245147705078
s01710-p1	s01710	1	coding	true	True	True	0.9999999999999762	True	True	31.370868682861328	33.5604133605957
s01710-p1	s01710	1	coding	justified	True	True	0.9999999999999964	True	True	33.258262634277344	35.286930084228516
s01710-p1	s01710	1	coding	lucky_guessed	False	True	0.9999999999998888	False	False	31.357603073120117	29.82748794555664
s01710-p2	s01710	2	coding	knows	True	True	0.9999999999997522	True	True	29.026100158691406	32.4227409362793
s01710-p2	s01710	2	coding	believes	True	True	0.999999999999978	True	True	31.451976776123047	32.80274963378906
s01710-p2	s01710	2	coding	true	True	True	0.9999999999999678	True	True	31.067256927490234	32.513973236083984
s01710-p2	s01710	2	coding	justified	True	True	0.9999999999999913	True	True	32.369625091552734	34.191871643066406
s01710-p2	s01710	2	coding	lucky_guessed	False	True	0.9999999999997967	False	False	31.450624465942383	29.223949432373047
s01711-p0	s01711	0	coding	knows	True	True	0.9999992885839938	True	True	14.156007766723633	19.6907958984375
s01711-p0	s01711	0	coding	believes	True	True	0.9999999999998204	True	True	29.34811782836914	32.45857238769531
s01711-p0	s01711	0	coding	true	True	True	0.9999999968955915	True	True	19.590442657470703	24.755958557128906
s01711-p0	s01711	0	coding	justified	True	True	0.999999999991249	True	True	25.46185302734375	31.163433074951172
s01711-p0	s01711	0	coding	lucky_guessed	False	True	0.9999999999992767	False	False	30.051315307617188	27.95496368408203
s01711-p1	s01711	1	coding	knows		False	0.7919681756654221	False	True	1.6752510070800781	1.3368301391601562
s01711-p1	s01711	1	coding	believes	True	True	0.9999999999945048	True	True	25.927165985107422	31.161529541015625
s01711-p1	s01711	1	coding	true	True	True	0.9999989208255473	True	True	13.739313125610352	17.6741943359375
s01711-p1	s01711	1	coding	justified	True	True	0.9999998303184322	True	True	15.58934211730957	20.021377563476562
s01711-p1	s01711	1	coding	lucky_guessed	False	True	0.9999999996345699	False	False	25.017803192138672	21.72994613647461
s01711-p2	s01711	2	coding	knows	True	True	0.9999999749500914	True	True	17.502395629882812	21.86319351196289
s01711-p2	s01711	2	coding	believes	True	True	0.9999999999998113	True	True	29.298221588134766	31.59069061279297
s01711-p2	s01711	2	coding	true	True	True	0.99999999972754	True	True	22.023529052734375	25.884994506835938
s01711-p2	s01711	2	coding	justified	True	True	0.9999999999973737	True	True	26.665393829345703	30.57089614868164
s01711-p2	s01711	2	coding	lucky_guessed	False	True	0.9999999999989971	False	False	30.0575008392334	27.628170013427734
s01712-p0	s01712	0	coding	knows	True	True	0.9999999999988685	True	True	27.50749969482422	31.083518981933594
s01712-p0	s01712	0	coding	believes	True	True	0.9999999999999889	True	True	32.12794494628906	34.52570343017578
s01712-p0	s01712	0	coding	true	True	True	0.999999999999748	True	True	29.009090423583984	32.128971099853516
s01712-p0	s01712	0	coding	justified	True	True	0.9999999999999929	True	True	32.562564849853516	35.60715866088867
s01712-p0	s01712	0	coding	lucky_guessed	False	True	0.9999999999999657	False	False	31.93593406677246	31.004295349121094
s01712-p1	s01712	1	coding	knows	True	True	0.9999999999997438	True	True	28.992542266845703	32.672149658203125
s01712-p1	s01712	1	coding	believes	True	True	0.9999999999999922	True	True	32.488365173339844	34.56671905517578
s01712-p1	s01712	1	coding	true	True	True	0.9999999999999662	True	True	31.018386840820312	33.67265701293945
s01712-p1	s01712	1	coding	justified	True	True	0.9999999999999956	True	True	33.04218292236328	35.72206497192383
s01712-p1	s01712	1	coding	lucky_guessed	False	True	0.9999999999998949	False	False	30.625247955322266	29.883651733398438
s01712-p2	s01712	2	coding	knows	True	True	0.9999999999984823	True	True	27.213775634765625	31.093223571777344
s01712-p2	s01712	2	coding	believes	True	True	0.9999999999999849	True	True	31.822071075439453	33.792999267578125
s01712-p2	s01712	2	coding	true	True	True	0.9999999999996514	True	True	28.68471908569336	31.526596069335938
s01712-p2	s01712	2	coding	justified	True	True	0.9999999999999838	True	True	31.750110626220703	34.81901931762695
s01712-p2	s01712	2	coding	lucky_guessed	False	True	0.9999999999999346	False	False	32.34046173095703	30.357765197753906
s01713-p0	s01713	0	coding	knows	True	True	0.9999134950751265	True	True	9.355222702026367	14.21590805053711
s01713-p0	s01713	0	coding	believes	True	True	0.999999999999432	True	True	28.196792602539062	33.47706604003906
s01713-p0	s01713	0	coding	true	True	True	0.9999999465209928	True	True	16.743976593017578	21.998355865478516
s01713-p0	s01713	0	coding	justified	True	True	0.9999999999345934	True	True	23.450397491455078	29.37110137939453
s01713-p0	s01713	0	coding	lucky_guessed	False	True	0.9999999999905212	False	False	27.528533935546875	25.38196563720703
s01713-p1	s01713	1	coding	knows	False	True	0.8465224569929442	False	False	3.1181602478027344	1.7075824737548828
s01713-p1	s01713	1	coding	believes	True	True	0.999999999973133	True	True	24.340126037597656	30.131607055664062
s01713-p1	s01713	1	coding	true	True	True	0.999998796713883	True	True	13.630453109741211	17.187213897705078
s01713-p1	s01713	1	coding	justified	True	True	0.9999999463992666	True	True	16.741703033447266	20.378936767578125
s01713-p1	s01713	1	coding	lucky_guessed	False	True	0.9999999989652816	False	False	22.858104705810547	20.689136505126953
s01713-p2	s01713	2	coding	knows	True	True	0.9997689903184575	True	True	8.372819900512695	11.830406188964844
s01713-p2	s01713	2	coding	believes	True	True	0.999999999999293	True	True	27.977893829345703	32.264984130859375
s01713-p2	s01713	2	coding	true	True	True	0.9999998877904098	True	True	16.002897262573242	20.201587677001953
s01713-p2	s01713	2	coding	justified	True	True	0.9999999995678484	True	True	21.562244415283203	25.109073638916016
s01713-p2	s01713	2	coding	lucky_guessed	False	True	0.9999999999886572	False	False	27.84741973876953	25.202434539794922
s01714-p0	s01714	0	coding	knows	True	True	0.9999999999989435	True	True	27.576087951660156	32.17793655395508
s01714-p0	s01714	0	coding	believes	True	True	0.9999999999999931	True	True	32.61494445800781	35.26054000854492
s01714-p0	s01714	0	coding	true	True	True	0.9999999999998292	True	True	29.397926330566406	32.58329772949219
s01714-p0	s01714	0	coding	justified	True	True	0.9999999999999927	True	True	32.54458236694336	35.83985900878906
s01714-p0	s01714	0	coding	lucky_guessed	False	True	0.9999999999999605	False	False	31.56302833557129	30.86064910888672
s01714-p1	s01714	1	coding	knows	True	True	0.9999999999996825	True	True	28.778182983398438	33.430946350097656
s01714-p1	s01714	1	coding	believes	True	True	0.9999999999999929	True	True	32.568077087402344	35.193870544433594
s01714-p1	s01714	1	coding	true	True	True	0.9999999999999727	True	True	31.22985076904297	34.09327697753906
s01714-p1	s01714	1	coding	justified	True	True	0.9999999999999953	True	True	32.98828887939453	36.0984001159668
s01714-p1	s01714	1	coding	lucky_guessed	False	True	0.9999999999999575	False	False	31.70702362060547	30.789169311523438
s01714-p2	s01714	2	coding	knows	True	True	0.9999999999951068	True	True	26.043170928955078	31.276512145996094
s01714-p2	s01714	2	coding	believes	True	True	0.999999999999988	True	True	32.05241775512695	34.564823150634766
s01714-p2	s01714	2	coding	true	True	True	0.9999999999969995	True	True	26.5322265625	30.62948226928711
s01714-p2	s01714	2	coding	justified	True	True	0.9999999999999685	True	True	31.086528778076172	34.58606719970703
s01714-p2	s01714	2	coding	lucky_guessed	False	True	0.999999999999825	False	False	31.330909729003906	29.374149322509766
s01715-p0	s01715	0	coding	knows	True	True	0.9999992396259938	True	True	14.089454650878906	20.972862243652344
s01715-p0	s01715	0	coding	believes	True	True	0.9999999999998019	True	True	29.24994659423828	33.84154510498047
s01715-p0	s01715	0	coding	true	True	True	0.9999999994465227	True	True	21.314800262451172	25.78246307373047
s01715-p0	s01715	0	coding	justified	True	True	0.9999999999944724	True	True	25.921253204345703	31.57583999633789
s01715-p0	s01715	0	coding	lucky_guessed	False	True	0.9999999999974131	False	False	29.08716583251953	26.680545806884766
s01715-p1	s01715	1	coding	knows		False	0.6729180182579998	False	True	2.771017074584961	0.7214126586914062
s01715-p1	s01715	1	coding	believes	True	True	0.9999999999957194	True	True	26.176910400390625	32.08854293823242
s01715-p1	s01715	1	coding	true	True	True	0.9999999961885706	True	True	19.38526153564453	22.795040130615234
s01715-p1	s01715	1	coding	justified	True	True	0.9999999940161874	True	True	18.934207916259766	24.62850570678711
s01715-p1	s01715	1	coding	lucky_guessed	False	True	0.9999999999143072	False	False	25.183155059814453	23.180252075195312
s01715-p2	s01715	2	coding	knows	True	True	0.9997636558363673	True	True	8.349985122680664	13.07194709777832
s01715-p2	s01715	2	coding	believes	True	True	0.9999999999982634	True	True	27.079086303710938	32.42057800292969
s01715-p2	s01715	2	coding	true	True	True	0.9999991295014189	True	True	13.954198837280273	18.780967712402344
s01715-p2	s01715	2	coding	justified	True	True	0.9999999994076578	True	True	21.246936798095703	26.663902282714844
s01715-p2	s01715	2	coding	lucky_guessed	False	True	0.9999999999938128	False	False	28.78211212158203	25.808551788330078
s01716-p0	s01716	0	coding	knows	True	True	0.9999999999995568	True	True	28.444591522216797	32.02878952026367
s01716-p0	s01716	0	coding	believes	True	True	0.9999999999999911	True	True	32.3577880859375	34.0972785949707
s01716-p0	s01716	0	coding	true	True	True	0.9999999999998292	True	True	29.39849090576172	31.496273040771484
s01716-p0	s01716	0	coding	justified	True	True	0.9999999999999947	True	True	32.87151336669922	35.25688171386719
s01716-p0	s01716	0	coding	lucky_guessed	False	True	0.9999999999998967	False	False	30.886428833007812	29.901763916015625
s01716-p1	s01716	1	coding	knows	True	True	0.999999999999674	True	True	28.751861572265625	32.109275817871094
s01716-p1	s01716	1	coding	believes	True	True	0.9999999999999902	True	True	32.26453399658203	33.89820861816406
s01716-p1	s01716	1	coding	true	True	True	0.9999999999999347	True	True	30.361495971679688	32.47817611694336
s01716-p1	s01716	1	coding	justified	True	True	0.9999999999999967	True	True	33.31852340698242	35.40708541870117
